"Name","Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+","playerid","mlbamid"
"Trey Mancini","BAL","1916","7.3%","22.9%","0.32",".276",".335",".485",".819",".209","2.8",".320","2.8","-4.3","-1.1","278","44.9",".346","116","15149","641820"
"Miguel Cabrera","DET","2145","10.4%","19.2%","0.54",".282",".359",".455",".814",".173","1.1",".321","-18.6","-5.3","-1.6","308","47.0",".346","117","1744","408234"
"Jose Martinez","- - -","1386","9.2%","19.8%","0.47",".289",".356",".447",".803",".158","2.9",".339","1.8","-3.1","-0.7","199","31.6",".345","118","7996","500874"
"Bryan Reynolds","PIT","754","8.9%","23.6%","0.38",".280",".349",".463",".812",".183","4.3",".347","-1.1","1.1","-1.0","112","16.7",".345","114","19326","668804"
"Edubray Ramos","PHI","2","50.0%","50.0%","1.00",".000",".500",".000",".500",".000","0.1",".000","","","0.0","0","0.0",".345","123","16086","591693"
"David Peralta","ARI","2015","7.3%","19.5%","0.38",".286",".343",".467",".811",".181","4.4",".332","1.5","-0.2","0.1","289","44.6",".345","111","2136","444482"
"Andrew McCutchen","- - -","2510","12.0%","20.2%","0.60",".261",".355",".446",".801",".185","3.9",".300","-7.2","2.6","-3.3","357","55.7",".345","115","9847","457705"
"Darnell Sweeney","TOR","4","50.0%","0.0%","2.00",".000",".500",".000",".500",".000","0.1",".000","-0.3","0.0","0.0","1","0.1",".345","118","13284","572182"
"Jeremy Hazelbaker","- - -","285","9.5%","29.5%","0.32",".258",".327",".500",".827",".242","6.9",".327","-0.7","1.4","0.2","40","6.3",".345","113","9399","571757"
"Franmil Reyes","- - -","1074","8.8%","28.4%","0.31",".263",".326",".495",".821",".232","1.0",".314","-2.7","-2.1","-0.6","156","23.3",".344","117","14566","614177"
"Aristides Aquino","CIN","282","7.8%","28.0%","0.28",".241",".312",".526",".838",".285","4.6",".258","0.9","-0.5","1.5","41","5.9",".344","107","15482","606157"
"Howie Kendrick","- - -","1507","7.4%","17.2%","0.43",".297",".352",".454",".806",".157","4.4",".338","1.6","-5.5","0.3","215","32.2",".344","113","4229","435062"
"Justin Upton","- - -","2296","10.1%","28.6%","0.35",".250",".331",".477",".808",".227","3.9",".307","4.0","0.7","-0.8","324","48.3",".344","116","5222","457708"
"Josh Bell","PIT","2191","11.9%","19.0%","0.62",".261",".349",".466",".814",".205","3.1",".289","-11.4","0.2","-5.1","313","46.4",".343","113","13145","605137"
"Mark Canha","OAK","1382","10.5%","23.5%","0.45",".247",".348",".453",".801",".206","4.1",".290","0.6","-0.1","-1.0","199","29.7",".343","120","11445","592192"
"Matt Joyce","- - -","1469","14.8%","21.7%","0.68",".246",".360",".433",".792",".186","2.7",".287","1.8","0.3","-1.4","208","30.1",".343","116","3353","459964"
"Austin Nola","- - -","451","9.1%","21.5%","0.42",".271",".347",".461",".808",".190","3.4",".316","1.7","-0.6","-0.1","66","8.9",".343","120","15941","543592"
"Miguel Sano","MIN","1921","11.0%","37.2%","0.30",".236",".323",".491",".814",".255","2.5",".329","-5.2","1.3","-1.2","273","39.7",".343","114","12164","593934"
"Chris Taylor","- - -","1865","9.2%","27.1%","0.34",".267",".340",".465",".804",".198","6.4",".347","7.5","3.7","1.3","264","37.9",".343","115","13757","621035"
"Tommy La Stella","- - -","1061","9.6%","10.6%","0.91",".282",".358",".435",".794",".154","2.3",".294","0.3","-0.6","-1.3","151","21.5",".343","114","12371","600303"
"Ryan Schimpf","- - -","534","13.3%","33.3%","0.40",".195",".318",".496",".814",".300","4.3",".218","4.9","1.7","-0.5","74","10.2",".342","114","9953","572114"
"Steve Pearce","- - -","1000","9.7%","19.4%","0.50",".263",".343",".454",".797",".191","2.2",".296","2.1","-0.9","-1.8","139","19.1",".342","114","9957","456665"
"Adam Eaton","- - -","2015","9.5%","16.6%","0.57",".281",".364",".422",".786",".141","6.2",".327","4.5","2.9","3.3","284","39.6",".342","112","11205","594809"
"Mark Reynolds","- - -","1431","11.0%","28.5%","0.38",".258",".342",".455",".797",".196","2.4",".330","-8.4","-0.6","-1.1","199","27.3",".342","99","7619","448602"
"Brian Dozier","- - -","2526","10.7%","20.5%","0.52",".249",".336",".469",".805",".220","4.9",".273","5.8","-1.5","1.7","354","49.9",".342","113","9810","572821"
"David Wright","NYM","167","16.2%","32.9%","0.49",".223",".349",".432",".781",".209","2.7",".312","-0.7","1.1","-0.3","23","3.3",".342","118","3787","431151"
"Dominic Smith","NYM","728","7.0%","25.4%","0.28",".258",".317",".494",".811",".236","2.6",".304","-0.8","0.0","-1.0","104","14.2",".342","117","15653","642086"
"Domingo Santana","- - -","1714","11.0%","31.2%","0.35",".259",".345",".453",".798",".194","3.5",".354","2.3","0.0","-0.5","241","32.1",".342","112","10348","570267"
"Dustin Pedroia","BOS","1195","9.5%","10.4%","0.91",".302",".367",".417",".784",".115","3.1",".323","-4.1","-3.5","-1.5","165","21.9",".341","109","8370","456030"
"Christian Walker","ARI","914","9.8%","25.4%","0.39",".256",".338",".472",".810",".215","4.1",".308","3.2","-0.4","0.6","132","17.1",".341","109","13419","572233"
"Khris Davis","OAK","2548","9.1%","27.8%","0.33",".240",".316",".495",".811",".255","2.6",".271","-5.2","-6.3","-1.1","355","47.4",".341","117","9112","501981"
"J.T. Realmuto","- - -","2443","6.5%","19.7%","0.33",".282",".336",".466",".803",".184","4.8",".323","11.3","2.0","1.6","342","45.7",".341","114","11739","592663"
"Alex Verdugo","- - -","709","7.5%","15.8%","0.47",".290",".345",".458",".803",".168","4.2",".322","2.5","-1.2","0.3","101","12.9",".341","112","17027","657077"
"A.J. Pollock","- - -","1524","7.0%","19.6%","0.36",".264",".323",".485",".808",".221","6.3",".288","2.6","1.7","3.3","213","27.8",".340","109","9256","572041"
"Jackson Frazier","NYY","589","9.0%","28.9%","0.31",".258",".331",".475",".806",".218","5.0",".331","-2.5","0.3","-0.2","83","10.2",".340","114","15983","640449"
"Mike Moustakas","- - -","2093","7.8%","16.4%","0.47",".256",".319",".496",".815",".240","2.4",".254","-9.4","-1.9","-0.3","293","38.2",".340","110","4892","519058"
"Domingo Leyba","ARI","30","13.3%","30.0%","0.44",".280",".367",".440",".807",".160","5.1",".412","0.4","0.1","0.0","4","0.5",".340","107","16404","642736"
"Starling Marte","- - -","2310","5.0%","17.8%","0.28",".290",".341",".455",".796",".165","7.1",".332","7.2","-0.1","10.0","322","42.2",".340","112","9241","516782"
"Kyle Schwarber","CHC","1835","13.0%","28.0%","0.46",".228",".333",".478",".812",".250","3.2",".264","-2.0","3.1","-2.4","257","32.8",".340","110","16478","656941"
"Miguel Andujar","NYY","728","4.1%","16.1%","0.26",".283",".315",".488",".802",".205","3.3",".304","0.8","0.3","-0.2","100","13.9",".340","115","15878","609280"
"Scooter Gennett","- - -","1816","6.2%","21.7%","0.28",".285",".332",".465",".797",".180","3.9",".336","-5.3","0.3","-0.1","249","32.6",".340","108","10339","571697"
"Wilson Ramos","- - -","1842","7.1%","16.0%","0.44",".290",".341",".456",".798",".167","1.1",".315","-18.9","-9.1","-0.9","255","32.1",".340","114","1433","467092"
"J.D. Davis","- - -","863","9.6%","23.4%","0.41",".268",".346",".448",".795",".180","2.8",".322","-3.4","-2.3","-0.2","123","15.6",".339","116","16219","605204"
"Ozzie Albies","ATL","1754","6.6%","16.8%","0.39",".279",".330",".473",".803",".194","6.4",".307","7.5","3.7","3.2","245","31.9",".339","108","16556","645277"
"Willi Castro","DET","250","5.2%","28.8%","0.18",".297",".339",".459",".797",".162","4.3",".399","-0.6","-0.3","-1.1","35","3.9",".339","114","17338","650489"
"Gio Urshela","- - -","861","6.2%","16.7%","0.37",".289",".336",".466",".802",".177","2.4",".319","-3.1","-2.4","-0.5","122","14.3",".339","112","10681","570482"
"Garrett Cooper","- - -","637","7.7%","25.9%","0.30",".281",".344",".449",".793",".168","2.1",".358","-2.8","-1.1","-0.4","90","10.4",".339","113","15279","643265"
"Andrew Benintendi","BOS","2104","10.5%","19.0%","0.55",".273",".353",".435",".789",".162","5.5",".321","0.8","4.1","3.8","290","34.8",".339","108","17901","643217"
"Ji-Man Choi","- - -","1000","12.8%","23.1%","0.55",".245",".345",".451",".796",".206","2.6",".285","-1.4","2.3","-2.3","139","16.7",".338","116","5452","596847"
"Yandy Diaz","- - -","784","11.5%","16.8%","0.68",".280",".364",".418",".782",".138","3.7",".323","0.2","-2.9","-0.6","109","12.7",".338","114","16578","650490"
"Justin Smoak","- - -","2204","12.9%","24.7%","0.52",".235",".338",".451",".789",".216","1.2",".271","-13.4","-2.7","-1.9","303","36.3",".338","112","9054","475253"
"Pedro Alvarez","BAL","537","10.2%","26.6%","0.38",".238",".315",".479",".794",".242","1.8",".269","0.2","1.1","-0.1","72","9.1",".338","112","2495","476883"
"Wil Myers","SDP","2376","10.0%","27.7%","0.36",".252",".330",".464",".794",".212","5.7",".316","7.5","-0.4","5.6","325","37.5",".338","111","10047","571976"
"Yasiel Puig","- - -","1993","8.4%","19.8%","0.43",".265",".332",".466",".798",".201","4.7",".293","-5.2","-4.1","1.3","273","31.8",".338","110","14225","624577"
"Ryan Zimmerman","WSN","1556","7.7%","20.8%","0.37",".264",".323",".474",".798",".211","3.0",".293","5.0","-1.7","-0.4","212","24.9",".338","106","4220","475582"
"Jean Segura","- - -","2727","5.8%","13.6%","0.43",".298",".346",".441",".786",".142","5.8",".329","11.0","-3.3","2.0","372","42.4",".337","110","5933","516416"
"Ben Zobrist","CHC","1823","12.5%","13.0%","0.96",".269",".362",".411",".774",".142","3.6",".293","4.5","-2.9","-3.1","246","28.1",".337","109","7435","450314"
"Brian Anderson","MIA","1514","9.1%","22.3%","0.41",".266",".349",".431",".780",".166","3.4",".325","3.5","-1.8","-1.6","209","24.5",".337","113","18289","605119"
"Justin Bour","- - -","1421","12.3%","23.0%","0.54",".248",".341",".456",".796",".208","2.1",".280","-11.9","0.0","-0.2","192","22.2",".337","112","9744","571506"
"Teoscar Hernandez","- - -","1401","8.4%","31.6%","0.26",".245",".309",".492",".801",".247","4.7",".310","3.2","-1.7","-2.3","192","21.9",".337","111","13066","606192"
"Hanley Ramirez","- - -","1425","9.3%","20.2%","0.46",".260",".336",".453",".789",".193","3.0",".291","-4.4","-3.4","-0.9","191","20.7",".337","106","8001","434670"
"Aaron Hicks","NYY","1769","13.7%","20.1%","0.68",".240",".346",".431",".776",".190","4.3",".268","9.3","3.6","-1.2","239","26.5",".336","111","5297","543305"
"Yasmany Tomas","ARI","749","5.9%","25.2%","0.23",".262",".306",".493",".799",".231","2.6",".305","-1.5","-1.8","-1.6","99","10.5",".336","102","17171","630111"
"Whit Merrifield","KCR","2669","6.2%","16.2%","0.38",".295",".342",".444",".787",".150","6.4",".336","7.1","2.1","7.8","363","38.5",".336","108","11281","593160"
"Robinson Chirinos","- - -","1424","10.6%","28.7%","0.37",".231",".337",".442",".779",".212","3.0",".289","-8.0","-1.9","-1.3","194","20.8",".336","106","3142","455139"
"Ketel Marte","- - -","2124","7.6%","14.5%","0.52",".282",".340",".449",".789",".167","5.6",".310","3.2","0.9","1.2","289","32.3",".336","107","13613","606466"
"Corey Dickerson","- - -","2199","5.5%","20.8%","0.26",".278",".319",".482",".801",".204","4.1",".320","-1.8","-1.1","-2.0","296","31.2",".335","111","10762","572816"
"Trent Grisham","- - -","435","11.7%","25.7%","0.46",".243",".342",".437",".778",".194","7.2",".300","-2.0","1.0","1.5","60","5.7",".335","109","18564","663757"
"Wilmer Flores","- - -","1624","6.0%","13.0%","0.46",".277",".323",".469",".792",".192","2.0",".281","-10.3","-2.4","-1.1","219","23.2",".335","111","5827","527038"
"Carlos Gonzalez","- - -","1836","8.6%","22.5%","0.38",".273",".336",".452",".787",".179","3.5",".329","-1.3","3.8","-2.0","245","25.4",".335","94","7287","471865"
"Asdrubal Cabrera","- - -","2427","8.4%","18.5%","0.46",".268",".333",".452",".785",".184","3.1",".299","-14.9","-4.0","-0.3","327","33.6",".335","109","4962","452678"
"Buster Posey","SFG","2075","9.8%","12.4%","0.79",".289",".363",".416",".778",".127","3.0",".316","-8.0","-5.9","0.0","278","28.6",".335","110","9166","457763"
"Tommy Edman","STL","576","5.6%","18.9%","0.29",".283",".337",".449",".786",".166","7.2",".329","4.4","1.0","0.8","80","7.6",".335","111","19470","669242"
"Andrew Toles","LAD","249","6.0%","19.7%","0.31",".286",".333",".459",".792",".173","4.2",".331","2.7","0.4","-0.6","33","3.3",".335","110","13414","592808"
"Yoan Moncada","- - -","1691","9.8%","31.3%","0.31",".260",".335",".448",".783",".188","5.5",".362","4.2","7.2","-0.6","230","24.7",".335","111","17232","660162"
"Kennys Vargas","MIN","441","10.0%","30.4%","0.33",".244",".322",".466",".788",".221","1.6",".313","0.6","-0.7","-0.2","58","5.4",".334","107","12101","573627"
"Kurt Suzuki","- - -","1508","5.8%","12.3%","0.48",".269",".328",".457",".785",".188","1.6",".271","-6.9","0.5","-1.1","202","20.2",".334","105","8259","435559"
"Yuli Gurriel","HOU","2116","4.7%","10.8%","0.43",".287",".324",".468",".792",".182","3.3",".291","-0.5","-3.1","-1.8","286","28.2",".334","112","19198","493329"
"Phillip Evans","- - -","106","10.4%","21.7%","0.48",".290",".377",".366",".743",".075","2.3",".377","0.0","-0.2","-0.3","14","1.4",".334","109","12950","595943"
"C.J. Cron","- - -","1929","6.3%","22.8%","0.28",".256",".317",".471",".788",".215","2.4",".290","-9.6","0.3","-2.7","257","24.6",".334","111","12546","543068"
"Jared Walsh","LAA","195","5.6%","25.6%","0.22",".253",".303",".506",".808",".253","4.1",".289","-0.4","1.0","-0.1","27","2.1",".334","108","18607","665120"
"Lorenzo Cain","- - -","2343","8.9%","16.5%","0.54",".289",".357",".410",".767",".120","5.4",".334","11.0","-6.2","6.8","312","28.8",".334","106","9077","456715"
"Eddie Rosario","MIN","2356","5.0%","17.9%","0.28",".279",".314",".482",".796",".203","4.3",".300","5.7","5.2","-1.5","315","29.3",".333","108","12155","592696"
"Seth Mejias-Brean","SDP","33","9.1%","27.3%","0.33",".233",".303",".500",".803",".267","0.3",".263","-0.1","-0.1","0.0","5","0.4",".333","108","13905","623180"
"Jake Lamb","- - -","1792","12.1%","25.2%","0.48",".235",".334",".452",".785",".217","4.6",".279","8.1","-0.1","-1.5","237","21.3",".333","102","13329","571875"
"Aledmys Diaz","- - -","1519","6.8%","13.4%","0.51",".273",".327",".460",".787",".187","3.5",".284","-2.4","-3.2","-1.9","201","19.1",".333","109","15937","649557"
"Derek Dietrich","- - -","1808","7.4%","23.1%","0.32",".249",".341",".430",".772",".182","3.9",".299","-4.1","2.8","-1.4","240","22.4",".333","109","10542","518618"
"Dexter Fowler","- - -","2051","12.9%","22.9%","0.56",".245",".350",".418",".768",".174","5.4",".297","8.0","3.3","-0.8","273","24.8",".333","108","4062","451594"
"Javier Baez","CHC","2399","4.5%","27.1%","0.17",".273",".311",".490",".800",".217","6.0",".336","10.0","0.3","1.1","319","28.8",".333","106","12979","595879"
"T.J. Rivera","NYM","344","3.5%","14.2%","0.24",".304",".335",".445",".780",".141","3.3",".332","0.8","0.6","0.0","45","3.6",".333","109","12495","608061"
"Jedd Gyorko","- - -","1557","9.8%","21.8%","0.45",".253",".326",".452",".778",".200","3.3",".281","-5.0","-2.3","0.2","205","18.1",".333","108","10816","576397"
"Christian Villanueva","SDP","416","5.5%","27.4%","0.20",".245",".303",".475",".778",".230","2.9",".285","-0.5","-1.2","0.4","55","6.0",".332","110","11738","570799"
"Nick Madrigal","CHW","109","3.7%","6.4%","0.57",".340",".376",".369",".745",".029","2.7",".365","-3.6","-0.9","-0.2","15","1.1",".332","110","20521","663611"
"Nick Martini","- - -","288","12.2%","21.5%","0.56",".269",".372",".380",".751",".110","3.8",".350","0.9","1.4","-0.2","38","3.5",".332","112","12005","605361"
"Joe Mauer","MIN","1716","11.4%","15.3%","0.75",".283",".366",".395",".762",".112","2.8",".328","-4.9","-2.4","-1.2","224","20.1",".332","106","1857","408045"
"Jed Lowrie","- - -","1702","10.5%","17.5%","0.60",".269",".346",".418",".764",".149","2.1",".310","-5.3","1.0","-1.5","222","19.9",".332","111","4418","476704"
"Vladimir Guerrero Jr.","TOR","757","8.7%","17.0%","0.51",".269",".336",".442",".778",".174","2.7",".300","-5.1","-1.7","-0.7","103","7.8",".332","107","19611","665489"
"Jordan Luplow","- - -","543","11.2%","22.1%","0.51",".233",".326",".455",".781",".222","4.8",".261","2.8","-2.7","-1.8","73","6.3",".332","107","16424","656669"
"Eric Hosmer","- - -","2838","8.2%","20.0%","0.41",".276",".336",".443",".779",".166","3.2",".318","-6.1","-4.6","-1.9","375","31.7",".332","107","3516","543333"
"Robbie Grossman","- - -","1984","13.2%","19.3%","0.69",".257",".359",".395",".754",".138","4.0",".309","-4.5","4.3","-1.2","261","20.9",".331","108","5254","543257"
"Stephen Drew","WSN","271","8.9%","19.2%","0.46",".261",".325",".458",".783",".197","2.5",".288","-0.8","0.4","-0.6","35","2.7",".331","102","4251","452220"
"Matt Holliday","- - -","918","10.1%","22.1%","0.46",".241",".326",".446",".771",".204","1.8",".270","-3.1","-1.3","-0.3","119","9.2",".331","105","1873","407812"
"Seth Smith","- - -","811","10.4%","20.7%","0.50",".253",".342",".424",".765",".171","2.6",".291","-4.5","-1.2","-0.1","105","8.0",".331","108","7331","452234"
"Rowdy Tellez","TOR","609","6.9%","25.8%","0.27",".250",".309",".488",".797",".239","1.9",".285","-2.2","-0.4","-1.0","82","5.7",".331","107","15679","642133"
"Matt Kemp","- - -","1839","6.3%","23.4%","0.27",".272",".315",".472",".787",".200","1.7",".314","-3.7","-7.1","-1.4","239","19.2",".331","105","5631","461314"
"Chris Carter","- - -","852","11.3%","33.1%","0.34",".217",".312",".467",".779",".250","2.9",".266","-4.2","-1.3","-0.2","110","8.4",".331","104","9911","474892"
"Jung Ho Kang","PIT","561","8.4%","25.0%","0.34",".226",".310",".470",".780",".244","2.8",".247","-3.0","-0.6","-0.1","73","5.2",".331","106","17182","628356"
"D.J. Stewart","BAL","301","12.6%","25.2%","0.50",".224",".334",".433",".768",".209","2.5",".259","0.4","0.5","-0.9","40","2.8",".331","106","17766","621466"
"Steven Moya","DET","100","5.0%","38.0%","0.13",".255",".290",".500",".790",".245","3.8",".365","-0.3","0.5","-0.5","13","1.0",".331","106","11854","570615"
"Tyler Flowers","ATL","1381","9.7%","28.1%","0.35",".251",".349",".408",".757",".156","2.0",".336","-5.4","1.3","-1.3","180","13.4",".330","102","9134","452095"
"Didi Gregorius","- - -","2317","5.4%","13.0%","0.41",".272",".314",".469",".783",".197","4.4",".274","6.0","5.3","-0.8","302","22.2",".330","106","6012","544369"
"Lane Thomas","STL","84","9.5%","25.0%","0.38",".216",".310",".473",".782",".257","5.2",".229","-0.6","-0.1","-0.3","11","0.8",".330","107","16939","657041"
