"Name","Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+","playerid","mlbamid"
"C.J. Cron","- - -","2031","7.7%","23.7%","0.33",".258",".331",".487",".818",".229","2.3",".294","-9.8","-0.6","-1.9","295","48.8",".346","114","12546","543068"
"Jose Alvarez","- - -","5","40.0%","40.0%","1.00",".000",".500",".000",".500",".000","2.6",".000","","","0.0","1","0.1",".346","118","5358","501625"
"Clarke Schmidt","NYY","2","50.0%","50.0%","1.00",".000",".500",".000",".500",".000","0.1",".000","","","0.0","0","0.1",".346","121","19899","657376"
"Reid Detmers","LAA","2","50.0%","50.0%","1.00",".000",".500",".000",".500",".000","0.1",".000","","","0.0","0","0.1",".346","118","27468","672282"
"Daniel Murphy","- - -","1554","7.1%","13.6%","0.52",".296",".347",".476",".823",".181","3.0",".316","-3.5","-1.3","-0.1","225","35.0",".346","107","4316","502517"
"DJ LeMahieu","- - -","2813","8.3%","13.4%","0.62",".301",".361",".442",".803",".140","4.0",".329","2.6","-7.2","-3.2","410","66.9",".346","110","9874","518934"
"Josh Bell","- - -","2607","11.7%","19.1%","0.61",".260",".347",".471",".819",".211","3.0",".286","-14.0","-1.8","-5.1","379","61.3",".346","115","13145","605137"
"Ji-Man Choi","- - -","1176","13.4%","24.7%","0.54",".249",".354",".453",".807",".204","2.6",".302","-1.3","2.1","-1.3","172","27.1",".345","122","5452","596847"
"Bobby Dalbec","BOS","545","7.0%","35.8%","0.19",".243",".308",".511",".819",".268","4.2",".326","-2.2","2.0","0.0","80","13.5",".345","114","19966","666915"
"Jorge De La Rosa","- - -","4","25.0%","0.0%","1.00",".000",".500",".000",".500",".000","2.6",".000","","","0.0","0","-0.5",".345","7","2047","407822"
"Darnell Sweeney","TOR","4","50.0%","0.0%","2.00",".000",".500",".000",".500",".000","0.1",".000","-0.3","0.0","0.0","1","0.1",".345","118","13284","572182"
"Jesus Aguilar","- - -","1972","9.9%","22.9%","0.43",".262",".338",".476",".814",".214","1.5",".297","-6.5","-2.6","-1.7","284","44.3",".345","115","11342","542583"
"Austin Meadows","- - -","1525","9.2%","22.5%","0.41",".260",".333",".489",".822",".229","5.1",".296","-6.3","5.7","-1.5","223","35.9",".345","122","15672","640457"
"Jake Burger","CHW","42","9.5%","35.7%","0.27",".263",".333",".474",".807",".211","3.9",".409","0.0","-0.5","0.0","6","1.0",".344","119","22275","669394"
"Jake Cronenworth","SDP","835","8.7%","14.4%","0.61",".271",".343",".464",".808",".194","5.3",".293","1.1","1.0","-0.9","122","19.8",".344","119","18036","630105"
"Jose Martinez","- - -","1368","9.2%","20.0%","0.46",".287",".354",".446",".800",".159","2.9",".337","1.5","-3.2","-0.7","195","29.8",".344","117","7996","500874"
"Eloy Jimenez","CHW","961","6.0%","25.7%","0.23",".270",".316",".506",".822",".236","1.6",".312","1.6","-0.4","-0.6","141","20.9",".344","117","17484","650391"
"Willson Contreras","CHC","2089","10.0%","24.7%","0.40",".256",".348",".454",".801",".198","3.3",".311","-8.8","-2.7","-3.8","301","46.7",".344","113","11609","575929"
"Chris Taylor","LAD","2382","9.7%","27.6%","0.35",".265",".343",".461",".804",".196","6.3",".347","9.8","6.4","3.0","342","52.4",".344","116","13757","621035"
"Justin Smoak","- - -","1863","13.2%","23.2%","0.57",".238",".342",".462",".804",".224","1.1",".268","-12.9","-2.3","-1.9","265","38.9",".344","116","9054","475253"
"Buster Posey","SFG","1915","10.2%","14.5%","0.71",".293",".369",".429",".798",".137","2.3",".328","-6.3","-6.4","-0.9","274","41.2",".344","116","9166","457763"
"Lourdes Gurriel Jr.","TOR","1371","5.5%","21.5%","0.25",".282",".324",".492",".816",".209","3.3",".320","-2.3","0.9","-2.9","198","31.0",".343","115","19238","666971"
"Mark Canha","OAK","1963","11.3%","22.1%","0.51",".245",".356",".435",".791",".190","5.0",".288","1.3","0.4","0.4","283","43.6",".343","121","11445","592192"
"Jorge Soler","- - -","1822","10.9%","26.6%","0.41",".240",".332",".478",".811",".238","2.3",".282","-7.8","-1.5","-0.8","263","39.8",".343","113","14221","624585"
"Yuli Gurriel","HOU","2584","5.9%","11.0%","0.54",".295",".339",".472",".811",".176","3.2",".303","-0.7","-3.2","-2.3","370","55.6",".343","118","19198","493329"
"Starling Marte","- - -","2307","5.9%","17.6%","0.33",".289",".346",".455",".801",".166","7.0",".329","9.4","0.6","12.6","331","49.6",".343","115","9241","516782"
"Ryan Mountcastle","BAL","726","7.2%","26.3%","0.27",".270",".324",".488",".812",".218","2.6",".318","-0.5","-0.3","-1.4","105","16.7",".343","116","18373","663624"
"Ty France","- - -","1006","6.6%","19.1%","0.34",".281",".353",".440",".793",".158","2.5",".327","-3.2","-2.2","-1.7","146","22.2",".343","121","17982","664034"
"J.D. Davis","- - -","1074","10.0%","25.1%","0.40",".271",".354",".446",".800",".175","2.6",".340","-3.4","-1.9","-0.2","156","23.1",".343","118","16219","605204"
"Matt Chapman","OAK","2386","10.5%","26.9%","0.39",".243",".330",".478",".808",".234","3.7",".294","8.7","2.7","-3.8","341","50.8",".343","120","16505","656305"
"Miguel Sano","MIN","1958","11.1%","36.8%","0.30",".233",".321",".491",".813",".258","2.7",".318","-3.4","-0.9","-1.6","280","40.8",".342","115","12164","593934"
"Ryan Braun","MIL","1521","7.4%","19.3%","0.39",".267",".327",".488",".815",".221","5.2",".292","-1.0","-3.5","2.1","216","30.1",".342","110","3410","460075"
"Ian Happ","CHC","1797","12.0%","30.8%","0.39",".241",".338",".467",".805",".226","4.5",".313","2.6","-1.9","-1.1","255","37.3",".342","113","17919","664023"
"Yasiel Puig","- - -","1625","8.9%","19.7%","0.45",".265",".334",".478",".811",".212","4.8",".290","-5.4","-4.2","1.3","229","31.1",".342","112","14225","624577"
"J.T. Realmuto","- - -","2435","7.4%","20.9%","0.35",".273",".336",".469",".805",".196","5.2",".315","13.8","3.4","2.1","345","48.4",".342","113","11739","592663"
"Domingo Santana","- - -","1433","10.9%","31.0%","0.35",".260",".345",".454",".799",".194","3.9",".353","2.3","0.3","0.5","202","26.3",".341","112","10348","570267"
"Kyle Lewis","SEA","464","11.4%","29.5%","0.39",".258",".343",".450",".792",".192","3.6",".331","0.8","0.7","0.6","67","9.1",".341","121","19508","641786"
"Justin Upton","- - -","2032","10.8%","28.7%","0.38",".244",".332",".468",".800",".224","3.4",".299","3.7","0.3","-0.5","286","39.7",".341","114","5222","457708"
"Alex Dickerson","- - -","672","7.7%","22.0%","0.35",".262",".329",".479",".807",".217","4.3",".300","-0.4","-1.4","-0.5","97","13.6",".341","114","12649","543105"
"David Peralta","ARI","2370","7.8%","18.6%","0.42",".283",".343",".455",".798",".172","4.2",".327","2.4","0.2","-0.7","334","46.0",".341","109","2136","444482"
"Marcus Semien","- - -","2796","9.9%","18.4%","0.54",".262",".336",".463",".799",".201","5.1",".288","9.4","2.4","2.5","396","55.2",".341","116","12533","543760"
"Ramon Laureano","OAK","1257","7.5%","26.2%","0.29",".263",".335",".465",".800",".202","5.4",".325","5.1","2.5","2.2","179","24.5",".341","119","17128","657656"
"Alejandro Kirk","TOR","214","9.3%","12.1%","0.77",".259",".336",".455",".791",".196","1.0",".256","-1.3","-0.7","-0.2","31","4.5",".340","113","22581","672386"
"Trey Mancini","BAL","2517","7.6%","23.0%","0.33",".270",".332",".468",".800",".198","2.8",".317","0.5","-6.8","-1.6","353","47.3",".339","112","15149","641820"
"Donovan Solano","SFG","775","5.8%","18.8%","0.31",".308",".354",".435",".789",".128","2.5",".367","-0.4","0.4","-0.7","110","14.3",".339","113","8623","456781"
"Salvador Perez","KCR","1864","3.5%","21.9%","0.16",".266",".302",".508",".809",".242","1.9",".283","-5.8","-3.4","-0.6","260","35.2",".339","112","7304","521692"
"Matt Carpenter","STL","2209","15.0%","24.3%","0.62",".230",".356",".429",".786",".199","3.7",".278","-5.2","8.0","0.1","307","39.0",".339","114","8090","572761"
"Mark Reynolds","- - -","990","11.6%","29.9%","0.39",".247",".336",".456",".793",".209","2.5",".315","-6.3","-1.0","-0.2","136","16.2",".339","97","7619","448602"
"Yoan Moncada","CHW","2287","10.8%","29.5%","0.37",".261",".347",".440",".787",".179","4.9",".357","4.1","8.1","-1.5","321","42.8",".339","114","17232","660162"
"Bryan De La Cruz","MIA","219","8.2%","24.2%","0.34",".296",".356",".427",".783",".131","3.1",".380","0.1","-1.0","-0.4","31","4.4",".339","114","19600","650559"
"Robinson Cano","- - -","1601","7.2%","14.1%","0.51",".283",".339",".461",".800",".178","1.6",".301","-1.3","-3.7","-0.8","221","25.6",".339","116","3269","429664"
"Avisail Garcia","- - -","2198","6.5%","23.1%","0.28",".278",".335",".464",".799",".186","4.1",".330","0.5","-2.4","-2.4","307","38.2",".338","114","5760","541645"
"Javier Baez","- - -","2496","4.9%","29.1%","0.17",".271",".312",".503",".814",".232","6.1",".339","10.6","-0.3","1.2","347","43.2",".338","110","12979","595879"
"Patrick Wisdom","- - -","463","8.4%","40.4%","0.21",".228",".304",".495",".799",".267","3.6",".320","0.2","0.0","0.1","65","8.7",".338","111","13602","621550"
"Ozzie Albies","ATL","2440","6.7%","17.3%","0.39",".273",".325",".477",".802",".204","6.5",".299","12.0","5.6","5.1","341","44.1",".338","108","16556","645277"
"T.J. Friedl","CIN","36","11.1%","5.6%","2.00",".290",".361",".419",".780",".129","2.6",".276","0.4","0.1","0.0","5","0.7",".338","104","19522","670770"
"Gleyber Torres","NYY","1764","9.2%","21.7%","0.42",".268",".338",".456",".794",".188","3.2",".307","-0.6","-0.8","-0.2","246","31.2",".338","113","16997","650402"
"Luis Arraez","MIN","966","9.0%","9.1%","0.99",".313",".374",".403",".777",".090","3.7",".339","3.4","0.2","-1.8","136","17.0",".338","114","18568","650333"
"Tyrone Taylor","MIL","324","7.1%","21.0%","0.34",".251",".324",".467",".791",".216","5.8",".281","0.1","-0.3","0.5","46","6.1",".338","110","13675","621438"
"Chris Rusin","- - -","15","0.0%","26.7%","0.00",".385",".385",".385",".769",".000","0.8",".556","","","0.0","2","0.3",".338","97","9895","543734"
"Carlos Santana","- - -","2946","14.9%","14.9%","1.00",".242",".357",".425",".782",".183","3.0",".252","1.0","-0.2","-0.4","409","50.3",".337","110","2396","467793"
"Alex Verdugo","- - -","1313","7.9%","15.8%","0.50",".290",".348",".444",".791",".154","4.2",".324","4.7","-1.2","0.1","184","22.6",".337","110","17027","657077"
"Joc Pederson","- - -","1899","9.4%","21.9%","0.43",".236",".322",".472",".795",".237","3.6",".254","3.1","-0.1","-4.3","262","30.8",".337","111","11899","592626"
"Corey Dickerson","- - -","2016","5.6%","19.4%","0.29",".285",".327",".472",".800",".187","4.8",".329","-1.8","-1.4","-2.2","276","31.9",".337","111","10762","572816"
"Cedric Mullins II","BAL","1093","8.1%","19.5%","0.41",".265",".333",".451",".784",".185","6.2",".304","3.5","2.9","1.7","151","18.1",".336","111","17929","656775"
"Tommy La Stella","- - -","1134","9.0%","9.8%","0.92",".276",".348",".433",".781",".157","2.4",".282","-1.3","-1.5","-1.0","157","17.9",".336","111","12371","600303"
"Andy Young","ARI","138","8.0%","39.9%","0.20",".205",".319",".462",".780",".256","1.5",".304","-0.9","-0.3","-0.1","19","2.3",".336","108","19521","670370"
"Jed Lowrie","- - -","1845","10.9%","18.4%","0.59",".263",".345",".432",".777",".169","1.9",".303","-4.8","3.7","-1.7","250","29.4",".336","116","4418","476704"
"Wilmer Flores","- - -","1725","6.7%","12.7%","0.53",".275",".327",".464",".791",".189","2.4",".279","-8.6","-3.4","-0.9","236","26.4",".335","111","5827","527038"
"Robinson Chirinos","- - -","1366","10.6%","29.4%","0.36",".231",".338",".438",".776",".207","3.0",".296","-8.7","-1.6","-0.9","186","20.0",".335","106","3142","455139"
"Andrew Benintendi","- - -","2524","9.8%","18.7%","0.52",".273",".347",".435",".782",".162","5.2",".316","1.6","5.1","1.0","344","37.1",".335","106","17901","643217"
"Khris Davis","- - -","2052","9.7%","27.9%","0.35",".235",".316",".478",".795",".243","2.6",".270","-4.8","-4.9","-0.3","277","28.0",".335","114","9112","501981"
"Wil Myers","SDP","2200","10.1%","29.0%","0.35",".251",".329",".459",".787",".207","4.9",".323","4.3","-0.6","1.9","300","31.1",".335","110","10047","571976"
"Mike Moustakas","- - -","2186","7.9%","17.2%","0.46",".252",".317",".484",".801",".232","2.5",".255","-9.4","-1.6","0.1","297","31.0",".335","106","4892","519058"
"Justin Bour","- - -","1100","12.5%","24.6%","0.51",".243",".338",".450",".788",".207","2.0",".280","-11.9","0.0","-0.1","148","15.5",".335","111","9744","571506"
"Eddie Rosario","- - -","2414","5.5%","16.2%","0.34",".278",".315",".484",".798",".206","4.3",".290","2.6","4.8","-0.9","328","34.0",".335","110","12155","592696"
"Austin Nola","- - -","645","8.5%","18.0%","0.47",".271",".345",".435",".780",".164","2.6",".308","2.1","-0.2","-0.7","89","9.1",".335","114","15941","543592"
"Joe Mauer","MIN","1140","10.3%","14.8%","0.69",".294",".368",".399",".766",".105","2.4",".340","-3.2","-2.0","-1.3","152","16.0",".335","109","1857","408045"
"LaMonte Wade Jr.","- - -","494","9.7%","21.7%","0.45",".244",".329",".452",".781",".209","5.3",".277","-1.4","0.5","-0.3","68","7.7",".335","110","18126","664774"
"Ezequiel Carrera","TOR","325","9.2%","23.1%","0.40",".282",".356",".408",".764",".125","5.1",".358","1.0","0.5","1.3","43","3.7",".334","108","9048","485567"
"Chris Iannetta","- - -","840","12.5%","27.1%","0.46",".235",".342",".439",".781",".204","1.3",".293","-4.4","-3.4","-0.5","113","11.4",".334","96","8267","455104"
"Nick Madrigal","CHW","324","4.6%","7.4%","0.63",".317",".358",".406",".764",".089","4.5",".338","-1.6","-0.9","-1.0","45","4.8",".334","111","20521","663611"
"Jorge Polanco","MIN","2451","7.5%","16.7%","0.45",".275",".332",".453",".785",".178","4.8",".304","6.6","4.3","-3.4","333","32.8",".334","110","13152","593871"
"Lorenzo Cain","- - -","2195","9.3%","15.9%","0.58",".285",".357",".409",".766",".123","5.5",".327","10.5","-3.8","7.8","295","28.5",".334","106","9077","456715"
"Alex Presley","DET","264","5.7%","18.6%","0.31",".314",".354",".416",".770",".102","5.8",".383","-2.2","0.1","0.8","35","2.9",".334","106","5305","502100"
"Brian Anderson","MIA","1778","9.2%","22.6%","0.41",".263",".347",".423",".770",".160","3.7",".324","3.4","-2.1","-0.9","240","24.5",".334","111","18289","605119"
"Nathaniel Lowe","- - -","887","11.5%","27.1%","0.43",".260",".347",".424",".771",".164","4.4",".338","-1.0","-0.7","1.0","121","12.8",".333","112","19566","663993"
"Jordan Luplow","- - -","736","12.1%","24.0%","0.50",".225",".326",".454",".780",".230","4.2",".255","1.3","-2.2","-2.6","100","10.0",".333","109","16424","656669"
"Kurt Suzuki","- - -","1382","5.9%","13.1%","0.45",".264",".329",".452",".781",".188","1.6",".266","-3.5","-0.4","-1.1","186","18.1",".333","105","8259","435559"
"Seth Mejias-Brean","SDP","33","9.1%","27.3%","0.33",".233",".303",".500",".803",".267","0.3",".263","-0.1","-0.1","0.0","5","0.4",".333","108","13905","623180"
"Cavan Biggio","TOR","989","15.1%","26.5%","0.57",".235",".354",".408",".762",".172","5.2",".304","-1.6","2.6","3.4","135","12.4",".333","108","19252","624415"
"Kyle Isbel","KCR","83","8.4%","27.7%","0.30",".276",".337",".434",".772",".158","8.2",".385","0.4","0.3","0.3","11","1.3",".333","108","21614","664728"
"Yandy Diaz","- - -","1325","12.0%","16.4%","0.73",".270",".359",".406",".765",".136","3.1",".308","-1.2","-3.0","-1.4","180","17.2",".333","113","16578","650490"
"Byron Buxton","MIN","1289","5.8%","26.7%","0.22",".258",".308",".484",".792",".226","7.4",".315","8.3","5.5","8.5","173","15.0",".333","108","14161","621439"
"Christian Villanueva","SDP","416","5.5%","27.4%","0.20",".245",".303",".475",".778",".230","2.9",".285","-0.5","-1.2","0.4","55","6.0",".332","110","11738","570799"
"Riley Adams","- - -","120","12.5%","33.3%","0.38",".222",".358",".384",".742",".162","3.5",".351","0.1","0.1","-0.1","16","1.8",".332","105","19864","656180"
"Ke'Bryan Hayes","PIT","491","8.1%","21.8%","0.37",".280",".340",".432",".772",".152","5.9",".344","0.8","-0.7","1.2","67","7.3",".332","107","18577","663647"
"Zack Cozart","- - -","867","9.9%","15.7%","0.63",".252",".333",".441",".775",".190","4.5",".268","-1.4","0.6","0.1","114","9.5",".332","103","2616","446359"
"Willy Adames","- - -","1667","9.2%","28.7%","0.32",".262",".331",".444",".776",".183","3.5",".342","6.8","1.4","-2.7","225","20.4",".332","111","15986","642715"
"Seth Smith","BAL","373","9.7%","21.2%","0.46",".258",".340",".433",".774",".176","3.1",".301","-2.8","-0.6","0.2","49","3.5",".332","105","7331","452234"
"Edwin Rios","LAD","199","10.1%","28.6%","0.35",".207",".302",".489",".790",".282","2.8",".219","-0.7","-0.5","-0.1","27","2.5",".332","108","18316","621458"
"Whit Merrifield","KCR","3057","6.1%","15.2%","0.40",".292",".338",".438",".777",".147","6.4",".327","7.6","-0.1","13.4","408","36.1",".332","106","11281","593160"
"Brian Dozier","- - -","1835","11.4%","20.7%","0.55",".242",".334",".440",".774",".198","4.3",".270","3.2","-1.8","-0.8","243","20.4",".331","106","9810","572821"
"Sam Hilliard","COL","439","9.3%","34.6%","0.27",".225",".301",".492",".793",".268","7.0",".286","1.6","1.8","1.7","59","5.4",".331","92","17954","656541"
"Santiago Espinal","TOR","312","8.3%","14.7%","0.57",".301",".361",".390",".751",".089","5.2",".353","2.6","0.1","0.7","42","3.9",".331","106","19997","669289"
"Nick Markakis","ATL","1985","9.9%","13.7%","0.72",".284",".356",".413",".769",".130","2.3",".317","-3.5","-2.4","-2.4","261","20.4",".331","102","5930","455976"
"Geraldo Perdomo","ARI","37","16.2%","16.2%","1.00",".258",".378",".419",".798",".161","4.3",".320","0.4","0.2","0.0","5","0.5",".331","105","22799","672695"
"Eric Hosmer","- - -","2736","8.2%","19.6%","0.42",".277",".338",".435",".773",".158","3.1",".321","-6.4","-3.7","-2.5","362","29.6",".331","108","3516","543333"
"Miguel Andujar","NYY","890","4.2%","16.3%","0.26",".278",".309",".469",".778",".191","3.1",".299","1.4","-1.4","-0.7","116","10.3",".330","109","15878","609280"
"Jedd Gyorko","- - -","1119","10.3%","21.8%","0.47",".257",".333",".435",".768",".178","3.6",".296","-5.2","-2.4","0.4","146","10.5",".330","106","10816","576397"
"Steve Pearce","- - -","698","9.0%","20.1%","0.45",".253",".330",".438",".768",".185","2.1",".286","0.7","-0.9","-0.4","90","6.0",".330","104","9957","456665"
"Brandon Barnes","CLE","21","9.5%","23.8%","0.40",".263",".333",".421",".754",".158","0.6",".308","-0.5","0.0","0.0","3","0.3",".330","105","629","488681"
